file_name,isin,cusip,identifier
20081006_famefrmc_deliverable-obligations.xls,US3128X7UL64,3128X7UL6,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,XS0154444870,31339QAH2,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3134A3U467,3134A3U46,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3134A4AA29,3134A4AA2,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3134A4KX12,3134A4KX1,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3134A4UX02,3134A4UX0,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3134A4VC55,3134A4VC5,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3134A4VG69,3134A4VG6,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3134A4ZT45,3134A4ZT4,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X1FF91,3128X1FF9,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X1GZ47,3128X1GZ4,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X1PL59,3128X1PL5,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X26W06,3128X26W0,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X2TG02,3128X2TG0,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X4AX91,3128X4AX9,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X4CY56,3128X4CY5,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X4DJ70,3128X4DJ7,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X4EB36,3128X4EB3,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X4UZ20,3128X4UZ2,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X6D376,3128X6D37,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,XS0184595311,31339QAA7,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,XS0193557138,31339QAB5,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3133F1XE22,3133F1XE2,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3133F1ZE04,3133F1ZE0,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3133F2UL74,3133F2UL7,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3133F2VH53,3133F2VH5,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3133F2WQ44,3133F2WQ4,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3133F2XV20,3133F2XV2,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,XS0117858323,3134A35G7,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3137EAAP45,3137EAAP4,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3137EAAR01,3137EAAR0,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3137EAAX78,3137EAAX7,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3137EAAZ27,3137EAAZ2,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3137EABE88,3137EABE8,20081006_famefrmc_Freddie-Mac-Senior
