file_name,isin,identifier
20091120_citgrp_CDS_deliverable-obligations,US125581CS57,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WNS60,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WNW72,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,XS0268133799,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WPA35,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WPE56,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12560PDK49,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WPJ44,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WPW54,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WPS43,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WPN55,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,XS0278525992,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US125577AY24,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WQE48,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WQN47,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WQA26,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WQJ35,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12560PDR91,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WQW46,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WRJ26,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WRA17,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WQS34,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WRE39,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WRQ68,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WRN38,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WRL71,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,XS0276327342,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WRS25,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WSB80,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WRV53,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WRY92,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WA355,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WB759,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WB429,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WC252,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WC583,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WC906,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US125581FR48,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WSL62,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WSP76,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WST98,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WSG77,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WNP22,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WNK35,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WNT44,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WNX55,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WPF22,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WPB18,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WPK17,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WPX38,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WPT26,20091120_citgrp_CDS
