file_name,isin,cusip,identifier
20081006_famefrmc_deliverable-obligations.xls,US3135A1HD29,3135A1HD2,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3135A1HH33,3135A1HH3,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US31364KSS05,31364KSS0,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F3A223,3136F3A22,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F3A892,3136F3A89,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F3B700,3136F3B70,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F3C617,3136F3C61,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F3F685,3136F3F68,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F3RA66,3136F3RA6,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F3VH63,3136F3VH6,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F3WT92,3136F3WT9,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F3YC40,3136F3YC4,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F3ZS82,3136F3ZS8,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F82Q72,3136F82Q7,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F9MW02,3136F9MW0,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US31398AMV16,31398AMV1,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US31398AMW98,31398AMW9,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US31398APG12,31398APG1,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US31398APV88,31398APV8,20081006_famefrmc_Fannie-Mae-Senior
